gene_symbol,ensembl_id,replogle:K562_essential_normalized_bulk,replogle:K562_essential_raw_bulk,replogle:K562_essential_raw_singlecell,replogle:K562_gwps_normalized_bulk,replogle:K562_gwps_raw_bulk,replogle:K562_gwps_raw_singlecell,replogle:rpe1_normalized_bulk,replogle:rpe1_raw_bulk,replogle:rpe1_raw_singlecell,lincs:level5_beta_ctl_n58022x12328,lincs:level5_beta_ctl_n58022x12328:landmark,lincs:level5_beta_trt_xpr_n142901x12328,lincs:level5_beta_trt_xpr_n142901x12328:landmark
PACSIN3,ENSG00000165912,True,True,True,True,True,True,True,True,True,True,True,True,True
HTRA1,ENSG00000166033,False,False,False,False,False,False,True,True,True,True,True,True,True
CEP57,ENSG00000166037,True,True,True,True,True,True,True,True,True,True,True,True,True
IL25,ENSG00000166090,False,False,False,False,False,False,False,False,False,True,False,True,False
TRMT61A,ENSG00000166166,True,True,True,True,True,True,True,True,True,True,False,True,False
NOLC1,ENSG00000166197,True,True,True,True,True,True,True,True,True,True,True,True,True
FRS2,ENSG00000166225,True,True,True,False,False,False,True,True,True,True,True,True,True
PCBD1,ENSG00000166228,True,True,True,True,True,True,True,True,True,True,True,True,True
ILK,ENSG00000166333,True,True,True,True,True,True,True,True,True,True,True,True,True
ATP9B,ENSG00000166377,False,False,False,False,False,False,False,False,False,True,False,True,False
CYB5R2,ENSG00000166394,False,False,False,False,False,False,False,False,False,True,False,True,False
KIAA0355,ENSG00000166398,True,True,True,True,True,True,True,True,True,True,True,True,True
TRIM66,ENSG00000166436,False,False,False,False,False,False,False,False,False,True,False,True,False
ATMIN,ENSG00000166454,True,True,True,True,True,True,True,True,True,True,True,True,True
C16orf46,ENSG00000166455,False,False,False,False,False,False,False,False,False,False,False,False,False
HDGFL3,ENSG00000166503,True,True,True,True,True,True,True,True,True,True,True,True,True
CFAP52,ENSG00000166596,False,False,False,False,False,False,False,False,False,False,False,False,False
BLCAP,ENSG00000166619,True,True,True,True,True,True,True,True,True,True,True,True,True
PLEKHA7,ENSG00000166689,False,False,False,False,False,False,False,False,False,False,False,False,False
CATSPER2,ENSG00000166762,False,False,False,False,False,False,False,False,False,False,False,False,False
PLIN1,ENSG00000166819,False,False,False,False,False,False,False,False,False,True,False,True,False
PEX11A,ENSG00000166821,False,False,False,False,False,False,False,False,False,True,True,True,True
TERF2IP,ENSG00000166848,True,True,True,True,True,True,True,True,True,True,True,True,True
PLK1,ENSG00000166851,True,True,True,True,True,True,True,True,True,True,True,True,True
CLPX,ENSG00000166855,True,True,True,True,True,True,True,True,True,True,True,True,True
SMAD3,ENSG00000166949,True,True,True,False,False,False,True,True,True,True,True,True,True
PRR15L,ENSG00000167183,False,False,False,False,False,False,False,False,False,True,True,True,True
CRK,ENSG00000167193,True,True,True,True,True,True,True,True,True,True,True,True,True
CA4,ENSG00000167434,False,False,False,False,False,False,False,False,False,True,False,True,False
GATAD2A,ENSG00000167491,True,True,True,True,True,True,True,True,True,True,False,True,False
DHRS13,ENSG00000167536,True,True,True,True,True,True,False,False,False,False,False,False,False
CORO6,ENSG00000167549,False,False,False,False,False,False,False,False,False,False,False,False,False
TUBA1C,ENSG00000167553,True,True,True,True,True,True,True,True,True,True,False,True,False
GPD1,ENSG00000167588,False,False,False,False,False,False,False,False,False,True,False,True,False
CYP2S1,ENSG00000167600,False,False,False,False,False,False,False,False,False,False,False,False,False
LENG8,ENSG00000167615,True,True,True,True,True,True,True,True,True,False,False,False,False
TRAPPC9,ENSG00000167632,True,True,True,True,True,True,False,False,False,True,False,True,False
DNAAF3,ENSG00000167646,True,True,True,True,True,True,False,False,False,False,False,False,False
TMIGD2,ENSG00000167664,False,False,False,False,False,False,False,False,False,False,False,False,False
TLCD3A,ENSG00000167695,False,False,False,False,False,False,True,True,True,True,True,True,True
GLOD4,ENSG00000167699,True,True,True,True,True,True,True,True,True,True,True,True,True
TSR1,ENSG00000167721,True,True,True,True,True,True,True,True,True,True,False,True,False
TRPV3,ENSG00000167723,False,False,False,False,False,False,False,False,False,False,False,False,False
ANGPTL4,ENSG00000167772,False,False,False,False,False,False,True,True,True,True,False,True,False
CD320,ENSG00000167775,True,True,True,True,True,True,True,True,True,True,True,True,True
HID1,ENSG00000167861,False,False,False,False,False,False,False,False,False,False,False,False,False
KCTD5,ENSG00000167977,True,True,True,True,True,True,True,True,True,True,True,True,True
TRANK1,ENSG00000168016,True,True,True,True,True,True,False,False,False,True,False,True,False
CTNNB1,ENSG00000168036,True,True,True,True,True,True,True,True,True,True,False,True,False
MAJIN,ENSG00000168070,False,False,False,False,False,False,False,False,False,False,False,False,False
PBK,ENSG00000168078,True,True,True,True,True,True,True,True,True,True,False,True,False
RAB4A,ENSG00000168118,True,True,True,True,True,True,True,True,True,True,True,True,True
MAPK1IP1L,ENSG00000168175,True,True,True,True,True,True,True,True,True,True,True,True,True
DDIT4,ENSG00000168209,True,True,True,True,True,True,True,True,True,True,True,True,True
NT5DC2,ENSG00000168268,True,True,True,True,True,True,True,True,True,True,True,True,True
KIF5C,ENSG00000168280,False,False,False,False,False,False,False,False,False,True,True,True,True
THAP11,ENSG00000168286,True,True,True,True,True,True,True,True,True,True,True,True,True
KCTD6,ENSG00000168301,False,False,False,False,False,False,True,True,True,False,False,False,False
XIRP1,ENSG00000168334,False,False,False,False,False,False,False,False,False,False,False,False,False
ARF4,ENSG00000168374,True,True,True,True,True,True,True,True,True,True,False,True,False
MLKL,ENSG00000168404,False,False,False,False,False,False,True,True,True,False,False,False,False
COG7,ENSG00000168434,True,True,True,True,True,True,True,True,True,True,True,True,True
RAB31,ENSG00000168461,True,True,True,True,True,True,True,True,True,True,True,True,True
GBX2,ENSG00000168505,False,False,False,False,False,False,False,False,False,True,False,True,False
TMEM223,ENSG00000168569,True,True,True,True,True,True,True,True,True,True,False,True,False
STAT3,ENSG00000168610,True,True,True,True,True,True,True,True,True,True,True,True,True
PKIG,ENSG00000168734,True,True,True,True,True,True,True,True,True,True,True,True,True
TET2,ENSG00000168769,True,True,True,True,True,True,True,True,True,False,False,False,False
TSPAN5,ENSG00000168785,False,False,False,False,False,False,True,True,True,True,False,True,False
MAT2A,ENSG00000168906,True,True,True,True,True,True,True,True,True,True,True,True,True
PPIC,ENSG00000168938,True,True,True,True,True,True,True,True,True,True,True,True,True
STXBP6,ENSG00000168952,True,True,True,True,True,True,False,False,False,True,False,True,False
ATF5,ENSG00000169136,True,True,True,True,True,True,True,True,True,True,True,True,True
NSMCE1,ENSG00000169189,True,True,True,True,True,True,True,True,True,False,False,False,False
RGS14,ENSG00000169220,True,True,True,True,True,True,False,False,False,True,False,True,False
TBC1D10B,ENSG00000169221,True,True,True,True,True,True,True,True,True,True,False,True,False
ADRB2,ENSG00000169252,False,False,False,False,False,False,True,True,True,True,True,True,True
STK32A,ENSG00000169302,False,False,False,False,False,False,False,False,False,False,False,False,False
ELSPBP1,ENSG00000169393,False,False,False,False,False,False,False,False,False,True,False,True,False
PTK2,ENSG00000169398,True,True,True,True,True,True,True,True,True,True,True,True,True
CLIC4,ENSG00000169504,True,True,True,True,True,True,True,True,True,True,True,True,True
DTWD2,ENSG00000169570,False,False,False,False,False,False,False,False,False,False,False,False,False
VPREB1,ENSG00000169575,False,False,False,False,False,False,False,False,False,True,False,True,False
INO80E,ENSG00000169592,True,True,True,True,True,True,True,True,True,False,False,False,False
DFFB,ENSG00000169598,True,True,True,True,True,True,False,False,False,True,True,True,True
DUS1L,ENSG00000169718,True,True,True,True,True,True,True,True,True,True,False,True,False
RFNG,ENSG00000169733,True,True,True,True,True,True,True,True,True,True,True,True,True
ROBO1,ENSG00000169855,False,False,False,False,False,False,True,True,True,True,False,True,False
NANP,ENSG00000170191,True,True,True,True,True,True,False,False,False,False,False,False,False
FAXDC2,ENSG00000170271,False,False,False,False,False,False,False,False,False,True,False,True,False
CRTAP,ENSG00000170275,True,True,True,True,True,True,True,True,True,True,True,True,True
STX8,ENSG00000170310,True,True,True,True,True,True,True,True,True,True,False,True,False
CDK1,ENSG00000170312,True,True,True,True,True,True,True,True,True,True,True,True,True
FOS,ENSG00000170345,False,False,False,False,False,False,False,False,False,True,True,True,True
TMED10,ENSG00000170348,True,True,True,True,True,True,True,True,True,True,True,True,True
SEMA3E,ENSG00000170381,False,False,False,False,False,False,False,False,False,True,False,True,False
NUDT9,ENSG00000170502,True,True,True,True,True,True,True,True,True,True,True,True,True
ELOVL6,ENSG00000170522,True,True,True,True,True,True,True,True,True,True,True,True,True
HSPA4,ENSG00000170606,True,True,True,True,True,True,True,True,True,True,True,True,True
HOXB9,ENSG00000170689,True,True,True,True,True,True,False,False,False,True,False,True,False
CDCA4,ENSG00000170779,True,True,True,True,True,True,True,True,True,True,True,True,True
LMOD2,ENSG00000170807,False,False,False,False,False,False,False,False,False,False,False,False,False
TRIAP1,ENSG00000170855,True,True,True,True,True,True,True,True,True,True,False,True,False
KIAA0232,ENSG00000170871,True,True,True,True,True,True,True,True,True,True,False,True,False
OR7G2,ENSG00000170923,False,False,False,False,False,False,False,False,False,False,False,False,False
FEZ2,ENSG00000171055,True,True,True,True,True,True,True,True,True,True,True,True,True
RLN3,ENSG00000171136,False,False,False,False,False,False,False,False,False,False,False,False,False
RBKS,ENSG00000171174,False,False,False,False,False,False,False,False,False,True,True,True,True
GRIK1,ENSG00000171189,False,False,False,False,False,False,False,False,False,True,False,True,False
SMR3B,ENSG00000171201,False,False,False,False,False,False,False,False,False,True,False,True,False
CSN3,ENSG00000171209,False,False,False,False,False,False,False,False,False,True,False,True,False
SCAND1,ENSG00000171222,True,True,True,True,True,True,True,True,True,True,True,True,True
SHCBP1,ENSG00000171241,True,True,True,True,True,True,True,True,True,True,False,True,False
GAA,ENSG00000171298,True,True,True,True,True,True,False,False,False,True,True,True,True
CANT1,ENSG00000171302,True,True,True,True,True,True,True,True,True,True,True,True,True
PGAM1,ENSG00000171314,True,True,True,True,True,True,True,True,True,True,True,True,True
POLR1C,ENSG00000171453,True,True,True,True,True,True,True,True,True,True,True,True,True
ZNF318,ENSG00000171467,True,True,True,True,True,True,True,True,True,True,True,True,True
WIPF2,ENSG00000171475,True,True,True,True,True,True,True,True,True,True,True,True,True
NLRP5,ENSG00000171487,False,False,False,False,False,False,False,False,False,False,False,False,False
CLSTN1,ENSG00000171603,True,True,True,True,True,True,True,True,True,True,True,True,True
ZNF274,ENSG00000171606,True,True,True,True,True,True,True,True,True,True,True,True,True
ZIK1,ENSG00000171649,False,False,False,False,False,False,False,False,False,False,False,False,False
TCEA2,ENSG00000171703,True,True,True,True,True,True,True,True,True,True,True,True,True
GATM,ENSG00000171766,False,False,False,False,False,False,False,False,False,True,False,True,False
NXNL1,ENSG00000171773,False,False,False,False,False,False,False,False,False,False,False,False,False
BCL2,ENSG00000171791,False,False,False,False,False,False,False,False,False,True,True,True,True
METTL18,ENSG00000171806,True,True,True,True,True,True,False,False,False,True,False,True,False
FAM90A1,ENSG00000171847,False,False,False,False,False,False,False,False,False,True,False,True,False
KLF17,ENSG00000171872,False,False,False,False,False,False,False,False,False,False,False,False,False
ATPAF2,ENSG00000171953,True,True,True,True,True,True,True,True,True,True,False,True,False
MAL,ENSG00000172005,False,False,False,False,False,False,False,False,False,True,False,True,False
RAB33B,ENSG00000172007,False,False,False,False,False,False,False,False,False,True,False,True,False
NME6,ENSG00000172113,True,True,True,True,True,True,True,True,True,True,False,True,False
CYCS,ENSG00000172115,True,True,True,True,True,True,True,True,True,True,True,True,True
SNTB1,ENSG00000172164,False,False,False,False,False,False,False,False,False,True,False,True,False
MALT1,ENSG00000172175,False,False,False,False,False,False,True,True,True,True,True,True,True
ZNF131,ENSG00000172262,True,True,True,True,True,True,True,True,True,True,True,True,True
OR5A2,ENSG00000172324,False,False,False,False,False,False,False,False,False,False,False,False,False
C2CD2L,ENSG00000172375,True,True,True,False,False,False,False,False,False,True,True,True,True
ARNT2,ENSG00000172379,False,False,False,False,False,False,False,False,False,True,True,True,True
RSPH9,ENSG00000172426,False,False,False,False,False,False,False,False,False,False,False,False,False
OR9G4,ENSG00000172457,False,False,False,False,False,False,False,False,False,False,False,False,False
RAD9A,ENSG00000172613,True,True,True,True,True,True,False,False,False,True,True,True,True
NAA16,ENSG00000172766,True,True,True,True,True,True,True,True,True,True,False,True,False
OR10W1,ENSG00000172772,False,False,False,False,False,False,False,False,False,False,False,False,False
KRT2,ENSG00000172867,False,False,False,False,False,False,False,False,False,True,False,True,False
OXSR1,ENSG00000172939,True,True,True,True,True,True,True,True,True,True,True,True,True
RXFP4,ENSG00000173080,False,False,False,False,False,False,False,False,False,False,False,False,False
PARP15,ENSG00000173200,False,False,False,False,False,False,False,False,False,False,False,False,False
